ecotrait,basin,year,subtractive,additive
microhab_aka,SP01,2015,-8.65E-05,-0.000611048
microhab_lit,SP01,2015,0.000623204,-0.000292395
microhab_phy,SP01,2015,2.63E-05,-0.004039801
microhab_pom,SP01,2015,0,-0.000397743
microhab_oth,SP01,2015,-0.000282073,-0.00058917
tachtemp_psy,SP01,2015,0.002547671,0
tachtemp_the,SP01,2015,-0.000786399,0.000299706
tachtemp_eut,SP01,2015,0.001646881,0.000188394
tachsap_x,SP01,2015,0.001572648,4.63E-05
tachsap_o,SP01,2015,0.00034591,-0.000320204
tachsap_b,SP01,2015,2.72E-05,-0.000563897
tachsap_a,SP01,2015,-0.000131372,-0.001162793
tachsap_p,SP01,2015,-0.000149538,-0.000684545
microhab_arg,SP01,2016,-2.41E-05,0
microhab_pel,SP01,2016,0.001825604,0.007464862
microhab_psa,SP01,2016,0.000285903,0.001386974
microhab_aka,SP01,2016,0.001443715,-0.000583445
microhab_lit,SP01,2016,0.004698682,-0.000477209
microhab_phy,SP01,2016,0.000349309,0.000705275
microhab_pom,SP01,2016,0.000270744,5.04E-05
microhab_oth,SP01,2016,-0.000455068,0.00212474
tachtemp_psy,SP01,2016,0.001272736,-0.000178858
tachtemp_the,SP01,2016,0.000113179,-0.000747291
tachtemp_eut,SP01,2016,0.002160602,0
tachsap_x,SP01,2016,0.001707111,0.00061837
tachsap_o,SP01,2016,-0.000101068,-0.000105261
tachsap_b,SP01,2016,-0.000639968,0.000118867
tachsap_a,SP01,2016,0.000113193,-0.000728397
tachsap_p,SP01,2016,0.000172301,0.000935297
microhab_arg,SP02,2008,-0.000383625,8.72E-05
microhab_pel,SP02,2008,-0.000308318,0.003904406
microhab_psa,SP02,2008,0.000186651,-0.000147427
microhab_aka,SP02,2008,0.000779198,5.77E-05
microhab_lit,SP02,2008,0.001868336,-0.000144959
microhab_phy,SP02,2008,1.60E-05,0.003694474
microhab_pom,SP02,2008,-0.000345927,-0.000272866
microhab_oth,SP02,2008,0.000179573,0.001941947
tachtemp_psy,SP02,2008,-0.001416239,0.003054217
tachtemp_the,SP02,2008,0.000442558,0.000374607
tachtemp_eut,SP02,2008,0.000863833,0.002527673
tachsap_x,SP02,2008,-0.000791947,0.002461277
tachsap_o,SP02,2008,-0.00080078,0.001491842
tachsap_b,SP02,2008,0.00061272,0.000636133
tachsap_a,SP02,2008,-0.000317752,-0.000408481
tachsap_p,SP02,2008,-0.001186314,0.000589334
microhab_arg,SP02,2009,-0.000503137,7.11E-05
microhab_pel,SP02,2009,-0.003560804,-0.001515957
microhab_psa,SP02,2009,0.000540285,-0.002366271
microhab_aka,SP02,2009,0.000279926,-0.001125023
microhab_lit,SP02,2009,-0.004987787,0.0025714
microhab_phy,SP02,2009,0.002182727,-0.001854058
microhab_pom,SP02,2009,-0.000632124,-0.000176134
microhab_oth,SP02,2009,-0.002039937,-0.000152039
tachtemp_psy,SP02,2009,0.001434613,-0.001398086
tachtemp_the,SP02,2009,-0.000832328,0.000787045
tachtemp_eut,SP02,2009,0.002365157,-0.004857103
tachsap_x,SP02,2009,-9.96E-06,-0.000543396
tachsap_o,SP02,2009,-0.001061654,0.000316038
tachsap_b,SP02,2009,0.000174121,-0.001499906
tachsap_a,SP02,2009,0.000628631,-0.001095604
tachsap_p,SP02,2009,-0.001261084,3.56E-05
microhab_arg,SP02,2010,-9.22E-05,-1.36E-05
microhab_pel,SP02,2010,0.00114433,0.005679677
microhab_psa,SP02,2010,0.001191074,-0.000186863
microhab_aka,SP02,2010,0.000332512,-0.000104317
microhab_lit,SP02,2010,0.002311905,-0.002187543
microhab_phy,SP02,2010,0.000921078,-0.003450694
microhab_pom,SP02,2010,0.000186457,2.27E-05
microhab_oth,SP02,2010,7.32E-05,0.001412706
tachtemp_psy,SP02,2010,0.000391938,-0.003207233
tachtemp_the,SP02,2010,-0.000304498,0.000563484
tachtemp_eut,SP02,2010,0.001121477,0.000441842
tachsap_x,SP02,2010,-0.000632022,-0.001381547
tachsap_o,SP02,2010,-0.000122431,0.001838717
tachsap_b,SP02,2010,0.000361752,0.000313743
tachsap_a,SP02,2010,0.000247867,-0.000512479
tachsap_p,SP02,2010,2.24E-05,0.001245573
microhab_arg,SP02,2011,-2.32E-06,-1.14E-06
microhab_pel,SP02,2011,-0.00527356,0.000235833
microhab_psa,SP02,2011,2.96E-05,0.000614758
microhab_aka,SP02,2011,3.46E-05,0.000395543
microhab_lit,SP02,2011,0.001399852,-0.001685198
microhab_phy,SP02,2011,-0.000794356,-0.002711652
microhab_pom,SP02,2011,6.39E-05,9.41E-05
microhab_oth,SP02,2011,-0.002028282,0.000267496
tachtemp_psy,SP02,2011,0.001282748,-0.004061231
tachtemp_the,SP02,2011,-0.001087602,0.00255834
tachtemp_eut,SP02,2011,0.002765825,-0.000939162
tachsap_x,SP02,2011,-0.001964231,-8.00E-05
tachsap_o,SP02,2011,-0.00039383,-0.002019334
tachsap_b,SP02,2011,0.000902277,-0.000112138
tachsap_a,SP02,2011,0.000644352,-0.000587921
tachsap_p,SP02,2011,-0.001142041,7.09E-05
microhab_arg,SP02,2012,8.24E-06,0.000110269
microhab_pel,SP02,2012,0.001682964,-0.000156255
microhab_psa,SP02,2012,0.001014634,-0.001880045
microhab_aka,SP02,2012,0.000242441,-0.000586477
microhab_lit,SP02,2012,0.000715965,-0.002570547
microhab_phy,SP02,2012,0.001280542,0.000564269
microhab_pom,SP02,2012,0.000101906,-0.000754903
microhab_oth,SP02,2012,-0.000569366,0
tachtemp_psy,SP02,2012,0.003196755,0.003307535
tachtemp_the,SP02,2012,-0.001712187,0.001260435
tachtemp_eut,SP02,2012,0.001337896,-0.002927715
tachsap_x,SP02,2012,0.001351349,0.002979877
tachsap_o,SP02,2012,0.002601708,-4.62E-05
tachsap_b,SP02,2012,0.000396757,-0.000763728
tachsap_a,SP02,2012,0.000273111,0.001922142
tachsap_p,SP02,2012,-0.000372555,0.001100226
microhab_arg,SP02,2013,1.26E-06,0.000277981
microhab_pel,SP02,2013,0.001782448,0.001200755
microhab_psa,SP02,2013,0.001701516,-0.000172698
microhab_aka,SP02,2013,0.00096184,-0.000332611
microhab_lit,SP02,2013,2.31E-05,-0.002380708
microhab_phy,SP02,2013,-0.00043066,-0.00197202
microhab_pom,SP02,2013,-0.00079187,0.000307692
microhab_oth,SP02,2013,-0.000172362,-9.23E-05
tachtemp_psy,SP02,2013,-0.003979865,-0.002742876
tachtemp_the,SP02,2013,-0.002220286,-0.000926551
tachtemp_eut,SP02,2013,0.002317199,-0.002397029
tachsap_x,SP02,2013,-0.002820265,-0.001404217
tachsap_o,SP02,2013,-0.001651082,-0.001552062
tachsap_b,SP02,2013,0.000633257,-4.45E-05
tachsap_a,SP02,2013,-0.001627243,-0.000182934
tachsap_p,SP02,2013,-0.000491907,0.000611397
microhab_arg,SP02,2014,8.17E-05,-2.71E-05
microhab_pel,SP02,2014,-0.000808613,-0.002016078
microhab_psa,SP02,2014,2.07E-05,0.000443398
microhab_aka,SP02,2014,0.000352318,9.99E-05
microhab_lit,SP02,2014,0.000762919,-0.00058936
microhab_phy,SP02,2014,0.000897347,-0.000174386
microhab_pom,SP02,2014,0.000332341,0.000420969
microhab_oth,SP02,2014,-0.000514285,-0.000172365
tachtemp_psy,SP02,2014,0.001433353,0.000746464
tachtemp_the,SP02,2014,0.00117724,0
tachtemp_eut,SP02,2014,0.002131137,0.001547026
tachsap_x,SP02,2014,0.000404872,0.000201167
tachsap_o,SP02,2014,0.000473713,-5.92E-05
tachsap_b,SP02,2014,0.00085744,9.31E-05
tachsap_a,SP02,2014,0.000683808,4.74E-05
tachsap_p,SP02,2014,-0.000244561,-0.000355053
microhab_arg,SP02,2015,-5.48E-05,-3.48E-05
microhab_pel,SP02,2015,-0.002996329,-2.94E-05
microhab_psa,SP02,2015,-0.004329266,-1.21E-05
microhab_aka,SP02,2015,-0.001179591,9.18E-05
microhab_lit,SP02,2015,0,-0.00156327
microhab_phy,SP02,2015,3.14E-05,-0.003025763
microhab_pom,SP02,2015,4.79E-05,-0.000375118
microhab_oth,SP02,2015,0.000782659,-0.000451377
tachtemp_psy,SP02,2015,0.0049103,-0.001411376
tachtemp_the,SP02,2015,-0.000500055,-0.000604939
tachtemp_eut,SP02,2015,-0.001870068,-0.003599777
tachsap_x,SP02,2015,0.002305665,-0.000984657
tachsap_o,SP02,2015,0.001038245,-0.000643244
tachsap_b,SP02,2015,0.000111507,-0.001560996
tachsap_a,SP02,2015,-0.000937074,0.000285733
tachsap_p,SP02,2015,0.000443894,-0.00031131
microhab_arg,SP02,2016,9.79E-06,0.000433648
microhab_pel,SP02,2016,-0.000144158,0.003959912
microhab_psa,SP02,2016,-0.00025459,0.003617217
microhab_aka,SP02,2016,-1.94E-08,0.00015083
microhab_lit,SP02,2016,0.000772473,0.001476118
microhab_phy,SP02,2016,0.00292836,0.00094732
microhab_pom,SP02,2016,0.000222956,5.55E-05
microhab_oth,SP02,2016,0.000976282,0
tachtemp_psy,SP02,2016,-0.004655383,0.00118657
tachtemp_the,SP02,2016,0.00104912,-0.000158284
tachtemp_eut,SP02,2016,-0.000302947,-0.002893382
tachsap_x,SP02,2016,-0.003163158,0.002221125
tachsap_o,SP02,2016,-0.000604461,0.001888475
tachsap_b,SP02,2016,0.000267742,-5.62E-05
tachsap_a,SP02,2016,-0.000511779,4.76E-05
tachsap_p,SP02,2016,-7.45E-05,-0.000110949
microhab_arg,SP02,2017,-0.000235199,-6.72E-06
microhab_pel,SP02,2017,-0.004237653,0.002278852
microhab_psa,SP02,2017,-0.002076347,-0.000338325
microhab_aka,SP02,2017,0.000188475,0.001080198
microhab_lit,SP02,2017,0.002336328,-0.001792147
microhab_phy,SP02,2017,0.000342464,0.00023892
microhab_pom,SP02,2017,-0.000214739,-0.000277003
microhab_oth,SP02,2017,0.00029612,1.58E-05
tachtemp_psy,SP02,2017,0.001099831,0.002405447
tachtemp_the,SP02,2017,-0.000247427,0.001599705
tachtemp_eut,SP02,2017,0.003723998,8.57E-06
tachsap_x,SP02,2017,0.000437512,0.000697301
tachsap_o,SP02,2017,0.00164571,-0.000867063
tachsap_b,SP02,2017,0.000370562,0.000400204
tachsap_a,SP02,2017,0.000236113,0.002872245
tachsap_p,SP02,2017,0.000195988,0.000848021
microhab_arg,SP02,2018,-0.000495958,0.000296974
microhab_pel,SP02,2018,-0.00189502,0.001038507
microhab_psa,SP02,2018,0.000678958,2.94E-05
microhab_aka,SP02,2018,-0.001150793,-0.000581888
microhab_lit,SP02,2018,-0.000461965,-0.002187401
microhab_phy,SP02,2018,-0.003163899,-0.000451913
microhab_pom,SP02,2018,0.000505226,-0.00032219
microhab_oth,SP02,2018,-0.000939756,-0.000842493
tachtemp_psy,SP02,2018,-0.00308591,-0.002093348
tachtemp_the,SP02,2018,-0.001089507,-0.000437108
tachtemp_eut,SP02,2018,0.001354128,-0.001974416
tachsap_x,SP02,2018,-0.001846943,-0.000772828
tachsap_o,SP02,2018,-0.000453015,-0.001725238
tachsap_b,SP02,2018,-0.001182315,-0.000948028
tachsap_a,SP02,2018,-0.002021381,-8.45E-05
tachsap_p,SP02,2018,-5.25E-05,-0.000280092
microhab_arg,SP02,2019,-0.000383625,8.72E-05
microhab_pel,SP02,2019,-0.000308318,0.003904406
microhab_psa,SP02,2019,0.000186651,-0.000147427
microhab_aka,SP02,2019,0.000779198,5.77E-05
microhab_lit,SP02,2019,0.001868336,-0.000144959
microhab_phy,SP02,2019,1.60E-05,0.003694474
microhab_pom,SP02,2019,-0.000345927,-0.000272866
microhab_oth,SP02,2019,0.000179573,0.001941947
tachtemp_psy,SP02,2019,-0.001416239,0.003054217
tachtemp_the,SP02,2019,0.000442558,0.000374607
tachtemp_eut,SP02,2019,0.000863833,0.002527673
tachsap_x,SP02,2019,-0.000791947,0.002461277
tachsap_o,SP02,2019,-0.00080078,0.001491842
tachsap_b,SP02,2019,0.00061272,0.000636133
tachsap_a,SP02,2019,-0.000317752,-0.000408481
tachsap_p,SP02,2019,-0.001186314,0.000589334
microhab_arg,SP03,2008,1.26E-05,0.000145201
microhab_pel,SP03,2008,-0.000315384,0.000234392
microhab_psa,SP03,2008,-0.000250028,0.000573188
microhab_aka,SP03,2008,0.000409328,0.000409563
microhab_lit,SP03,2008,0.000590385,-0.000647313
microhab_phy,SP03,2008,0.000140987,0.000120915
microhab_pom,SP03,2008,0.000116167,-0.000250427
microhab_oth,SP03,2008,-6.85E-05,9.46E-06
tachtemp_psy,SP03,2008,3.67E-05,0.000464433
tachtemp_the,SP03,2008,0.001368067,-0.000344421
tachtemp_eut,SP03,2008,-0.001114447,0.001764988
tachsap_x,SP03,2008,-0.000190058,0.000690999
tachsap_o,SP03,2008,0.000499211,-0.000139039
tachsap_b,SP03,2008,0.000381032,-0.000363876
tachsap_a,SP03,2008,-0.001862746,0.001562204
tachsap_p,SP03,2008,-4.96E-05,1.88E-05
microhab_arg,SP03,2009,-1.43E-05,0.000172491
microhab_pel,SP03,2009,0.00070383,-0.000152981
microhab_psa,SP03,2009,0.000432717,-0.00051354
microhab_aka,SP03,2009,0.000379232,-0.000254689
microhab_lit,SP03,2009,0.000679764,-0.000111308
microhab_phy,SP03,2009,-0.000442535,0.000371652
microhab_pom,SP03,2009,0.000169805,8.25E-05
microhab_oth,SP03,2009,4.74E-06,9.03E-06
tachtemp_psy,SP03,2009,0.000128886,0.002143884
tachtemp_the,SP03,2009,0.000507559,0.001609987
tachtemp_eut,SP03,2009,0.000559721,0.001498031
tachsap_x,SP03,2009,0.000301219,0.001546361
tachsap_o,SP03,2009,0.000372565,0.000246796
tachsap_b,SP03,2009,0.000293924,-0.000331023
tachsap_a,SP03,2009,0.000206718,-0.000315245
tachsap_p,SP03,2009,7.41E-05,-3.20E-06
microhab_arg,SP03,2010,-0.000217897,0.000205916
microhab_pel,SP03,2010,0.000118096,0.000346428
microhab_psa,SP03,2010,-0.000390693,3.03E-05
microhab_aka,SP03,2010,-0.000290815,4.91E-05
microhab_lit,SP03,2010,0.00031603,-0.00086496
microhab_phy,SP03,2010,0.000269696,-0.000472945
microhab_pom,SP03,2010,-0.000350233,0.000140804
microhab_oth,SP03,2010,2.25E-06,0.000122153
tachtemp_psy,SP03,2010,-0.00164464,-0.000841069
tachtemp_the,SP03,2010,-0.001930054,-0.001097839
tachtemp_eut,SP03,2010,-0.000218425,-0.001886098
tachsap_x,SP03,2010,-0.001462695,-6.40E-06
tachsap_o,SP03,2010,-0.000635845,-0.000657248
tachsap_b,SP03,2010,0.000213269,0.000578198
tachsap_a,SP03,2010,0.000428523,0.000608443
tachsap_p,SP03,2010,-3.12E-05,0.000145781
microhab_arg,SP03,2011,-2.94E-05,-1.95E-07
microhab_pel,SP03,2011,-0.000590242,0.000436528
microhab_psa,SP03,2011,0.000189023,0.000361322
microhab_aka,SP03,2011,0.000479011,-0.000151972
microhab_lit,SP03,2011,0.0007558,-4.13E-05
microhab_phy,SP03,2011,0.000295838,-0.000375539
microhab_pom,SP03,2011,0.000139834,5.48E-05
microhab_oth,SP03,2011,-0.000124391,5.05E-05
tachtemp_psy,SP03,2011,0.000678291,0.00141681
tachtemp_the,SP03,2011,0.000420426,0.003091515
tachtemp_eut,SP03,2011,0.002408116,5.18E-05
tachsap_x,SP03,2011,-0.000158301,0.00125204
tachsap_o,SP03,2011,0.000384665,0.001111205
tachsap_b,SP03,2011,-0.000151865,-0.00035858
tachsap_a,SP03,2011,0.000799554,-0.000592202
tachsap_p,SP03,2011,-5.45E-05,0.00017876
microhab_arg,SP03,2012,6.43E-05,0.000313112
microhab_pel,SP03,2012,-4.98E-05,-0.000694086
microhab_psa,SP03,2012,-0.000223625,-0.000672155
microhab_aka,SP03,2012,0.000270339,-0.00048344
microhab_lit,SP03,2012,0.000873642,-0.00084611
microhab_phy,SP03,2012,-0.000167824,-0.000378959
microhab_pom,SP03,2012,0.000125992,-0.000514802
microhab_oth,SP03,2012,-2.71E-05,-2.11E-05
tachtemp_psy,SP03,2012,-0.001614571,-0.000128781
tachtemp_the,SP03,2012,0.000197688,-0.000975816
tachtemp_eut,SP03,2012,0.001029557,-0.000225164
tachsap_x,SP03,2012,-0.001202426,-0.000187909
tachsap_o,SP03,2012,0.000226712,-0.000814454
tachsap_b,SP03,2012,0.000193391,-0.000382777
tachsap_a,SP03,2012,1.85E-05,-0.0005131
tachsap_p,SP03,2012,-0.000225812,-8.64E-05
microhab_arg,SP03,2013,-0.000630329,0.000148364
microhab_pel,SP03,2013,0.000637483,0.000192852
microhab_psa,SP03,2013,0.000737156,0.000151562
microhab_aka,SP03,2013,0.00049344,-0.000217531
microhab_lit,SP03,2013,-0.00018715,0.00012594
microhab_phy,SP03,2013,0.000304441,0.000442167
microhab_pom,SP03,2013,0.000319782,7.85E-05
microhab_oth,SP03,2013,-8.30E-06,0.000127865
tachtemp_psy,SP03,2013,0.000124692,-0.000298669
tachtemp_the,SP03,2013,0.001365142,-2.86E-05
tachtemp_eut,SP03,2013,-0.000700934,-0.000974992
tachsap_x,SP03,2013,0.000167262,0.000154821
tachsap_o,SP03,2013,0.000491973,-0.00010244
tachsap_b,SP03,2013,0.00022616,-0.000208278
tachsap_a,SP03,2013,0.000632263,-7.41E-05
tachsap_p,SP03,2013,8.23E-05,-1.47E-06
microhab_arg,SP03,2014,-7.48E-05,2.84E-05
microhab_pel,SP03,2014,0.000102395,-0.00039042
microhab_psa,SP03,2014,1.53E-05,1.97E-05
microhab_aka,SP03,2014,0.000425415,-9.51E-05
microhab_lit,SP03,2014,5.61E-05,-0.000386632
microhab_phy,SP03,2014,0.000106334,-0.000523222
microhab_pom,SP03,2014,-0.000110334,-0.000153177
microhab_oth,SP03,2014,-7.09E-05,-3.85E-05
tachtemp_psy,SP03,2014,0.000672104,0.000784936
tachtemp_the,SP03,2014,-0.001069976,-0.000547395
tachtemp_eut,SP03,2014,0.002365282,-0.001456849
tachsap_x,SP03,2014,0.000276949,0.00059131
tachsap_o,SP03,2014,-0.000140725,-8.74E-05
tachsap_b,SP03,2014,0.000343851,-5.73E-05
tachsap_a,SP03,2014,0.000733107,-0.000378627
tachsap_p,SP03,2014,0.000131157,-3.34E-07
microhab_arg,SP03,2015,4.53E-05,2.86E-05
microhab_pel,SP03,2015,0.000581854,0.000495912
microhab_psa,SP03,2015,0.000792109,-0.000341199
microhab_aka,SP03,2015,0.000358009,-0.0003136
microhab_lit,SP03,2015,0.00084463,-0.000708535
microhab_phy,SP03,2015,0.000188533,-0.000332681
microhab_pom,SP03,2015,0.000296399,-0.000131962
microhab_oth,SP03,2015,2.41E-05,6.50E-05
tachtemp_psy,SP03,2015,0.000499074,-0.000122257
tachtemp_the,SP03,2015,0.001275105,-0.000269692
tachtemp_eut,SP03,2015,9.30E-05,-0.001807693
tachsap_x,SP03,2015,0.000193808,3.71E-06
tachsap_o,SP03,2015,0.000429081,-0.000333712
tachsap_b,SP03,2015,0.000541186,-0.000121459
tachsap_a,SP03,2015,-0.000528285,-0.000220039
tachsap_p,SP03,2015,-3.73E-05,-8.26E-07
microhab_arg,SP03,2016,-4.61E-05,-1.18E-05
microhab_pel,SP03,2016,-0.000222035,-0.000850133
microhab_psa,SP03,2016,5.88E-05,-0.000786397
microhab_aka,SP03,2016,-9.19E-05,-0.000432804
microhab_lit,SP03,2016,0.000677663,-0.000778235
microhab_phy,SP03,2016,0.00026316,0.000231783
microhab_pom,SP03,2016,1.39E-05,-0.000265298
microhab_oth,SP03,2016,-0.000123736,-2.50E-05
tachtemp_psy,SP03,2016,0.000902342,-0.000610419
tachtemp_the,SP03,2016,0.000165693,-0.000697525
tachtemp_eut,SP03,2016,0.00075229,-0.000245319
tachsap_x,SP03,2016,1.58E-05,-0.00023306
tachsap_o,SP03,2016,0.000289591,-0.000513173
tachsap_b,SP03,2016,-0.000244916,-0.000512931
tachsap_a,SP03,2016,-0.000272042,0.001620945
tachsap_p,SP03,2016,-6.58E-05,-4.53E-05
microhab_arg,SP03,2017,-0.000155003,1.64E-05
microhab_pel,SP03,2017,0.000542354,-7.55E-05
microhab_psa,SP03,2017,0.000646055,-0.000539832
microhab_aka,SP03,2017,0.000411549,-0.000262938
microhab_lit,SP03,2017,0.000882351,-0.000641084
microhab_phy,SP03,2017,-7.09E-06,-0.000191995
microhab_pom,SP03,2017,0.000143881,-5.75E-05
microhab_oth,SP03,2017,2.27E-05,0.000145148
tachtemp_psy,SP03,2017,-0.000616414,-0.000962509
tachtemp_the,SP03,2017,-0.000384415,0.000449709
tachtemp_eut,SP03,2017,0.000621352,-0.001437568
tachsap_x,SP03,2017,-0.000152422,-0.000416794
tachsap_o,SP03,2017,0.000377672,-0.000429191
tachsap_b,SP03,2017,0.000616325,-0.00031289
tachsap_a,SP03,2017,0.000633448,-0.000626057
tachsap_p,SP03,2017,7.25E-05,-4.61E-05
microhab_arg,SP03,2018,-2.77E-06,-9.77E-06
microhab_pel,SP03,2018,-1.94E-05,0.000720663
microhab_psa,SP03,2018,0.000699972,-0.000196866
microhab_aka,SP03,2018,-0.000100796,-0.000370028
microhab_lit,SP03,2018,0.000358704,-0.001592953
microhab_phy,SP03,2018,-0.000145723,-0.000484449
microhab_pom,SP03,2018,4.67E-05,-0.000101309
microhab_oth,SP03,2018,-0.000124831,7.49E-05
tachtemp_psy,SP03,2018,0.000927146,-6.50E-05
tachtemp_the,SP03,2018,-0.000619158,-0.000809736
tachtemp_eut,SP03,2018,0.003343788,0.000650611
tachsap_x,SP03,2018,0.000350677,1.81E-05
tachsap_o,SP03,2018,0.000167343,-0.000831071
tachsap_b,SP03,2018,0.000224162,-0.000580115
tachsap_a,SP03,2018,0.001393975,0.000336906
tachsap_p,SP03,2018,0.000117325,-3.47E-05
microhab_arg,SP03,2019,1.26E-05,0.000145201
microhab_pel,SP03,2019,-0.000315384,0.000234392
microhab_psa,SP03,2019,-0.000250028,0.000573188
microhab_aka,SP03,2019,0.000409328,0.000409563
microhab_lit,SP03,2019,0.000590385,-0.000647313
microhab_phy,SP03,2019,0.000140987,0.000120915
microhab_pom,SP03,2019,0.000116167,-0.000250427
microhab_oth,SP03,2019,-6.85E-05,9.46E-06
tachtemp_psy,SP03,2019,3.67E-05,0.000464433
tachtemp_the,SP03,2019,0.001368067,-0.000344421
tachtemp_eut,SP03,2019,-0.001114447,0.001764988
tachsap_x,SP03,2019,-0.000190058,0.000690999
tachsap_o,SP03,2019,0.000499211,-0.000139039
tachsap_b,SP03,2019,0.000381032,-0.000363876
tachsap_a,SP03,2019,-0.001862746,0.001562204
tachsap_p,SP03,2019,-4.96E-05,1.88E-05
microhab_arg,SP04,2008,2.82E-05,-0.000165392
microhab_pel,SP04,2008,0.000300153,-0.000816745
microhab_psa,SP04,2008,-0.001704426,-0.000979914
microhab_aka,SP04,2008,-0.00110537,-0.00031932
microhab_lit,SP04,2008,-0.001259889,-0.001442824
microhab_phy,SP04,2008,0.000426791,-0.000433026
microhab_pom,SP04,2008,-0.001016676,-0.001173735
microhab_oth,SP04,2008,0.000604543,0.000247453
tachtemp_psy,SP04,2008,-0.000150344,-0.000182283
tachtemp_the,SP04,2008,-0.003411568,-0.000722745
tachtemp_eut,SP04,2008,-0.000230561,-0.001021609
tachsap_x,SP04,2008,0.000134646,8.52E-05
tachsap_o,SP04,2008,-0.000293114,-0.000193008
tachsap_b,SP04,2008,9.84E-05,-0.000414027
tachsap_a,SP04,2008,-0.000830761,-0.000119272
tachsap_p,SP04,2008,-0.00020731,-0.000100956
microhab_arg,SP04,2009,2.66E-05,0.000346485
microhab_pel,SP04,2009,0.000165232,-0.001584214
microhab_psa,SP04,2009,0.000468705,-0.001361088
microhab_aka,SP04,2009,0.000256059,-0.001925859
microhab_lit,SP04,2009,-0.002145787,0.001891479
microhab_phy,SP04,2009,-0.001235048,-0.000167174
microhab_pom,SP04,2009,0.000267692,0.000153582
microhab_oth,SP04,2009,-0.000250199,-0.000159084
tachtemp_psy,SP04,2009,0.000308659,-0.000587201
tachtemp_the,SP04,2009,-0.003280764,0.001297257
tachtemp_eut,SP04,2009,6.60E-05,-0.002206035
tachsap_x,SP04,2009,-0.001277971,-0.000112921
tachsap_o,SP04,2009,-1.88E-05,-0.000182186
tachsap_b,SP04,2009,-0.000325913,-0.000506223
tachsap_a,SP04,2009,0.000126179,-0.001123839
tachsap_p,SP04,2009,-0.000189721,-0.000342196
microhab_arg,SP04,2010,-9.83E-05,-0.000120272
microhab_pel,SP04,2010,0.000562898,-0.000598515
microhab_psa,SP04,2010,0.00030326,0
microhab_aka,SP04,2010,0.000164211,0
microhab_lit,SP04,2010,-0.000592613,-8.46E-05
microhab_phy,SP04,2010,5.87E-06,-0.000949451
microhab_pom,SP04,2010,-0.00028746,1.76E-05
microhab_oth,SP04,2010,-0.000321126,0.000964936
tachtemp_psy,SP04,2010,-0.000235107,-0.000592331
tachtemp_the,SP04,2010,-0.000781874,-0.000629145
tachtemp_eut,SP04,2010,-5.15E-05,-0.000185297
tachsap_x,SP04,2010,0,0.00062666
tachsap_o,SP04,2010,2.32E-06,0.002571899
tachsap_b,SP04,2010,0.000403774,-8.95E-05
tachsap_a,SP04,2010,0.000677604,-3.21E-05
tachsap_p,SP04,2010,7.38E-05,-0.00017655
