basin,site,year,tax.richness,bio.richness,eco.richness
LU01,105000010,2008,28,0.414847734,0.454714665
LU01,105000010,2009,21,0.354279124,0.141155615
LU01,105000010,2011,24,0.283253466,0.189145772
LU01,105000010,2012,27,0.346543217,0.26229303
LU01,105000010,2013,27,0.359304259,0.235859699
LU01,105000010,2014,29,0.467107989,0.411511594
LU01,105000010,2015,29,0.424268612,0.235975223
LU01,105000010,2016,25,0.334409926,0.184697133
LU01,105000010,2017,36,0.483149683,0.441132231
LU01,105000011,2007,32,0.471273993,0.289562296
LU01,105000011,2008,33,0.410189094,0.276102959
LU01,105000011,2009,26,0.379629088,0.244965963
LU01,105000011,2011,32,0.392598719,0.319160874
LU01,105000011,2012,33,0.393933729,0.38812287
LU01,105000011,2013,31,0.399672435,0.33201177
LU01,105000011,2014,34,0.420231691,0.34324126
LU01,105000011,2015,28,0.3478568,0.221809244
LU01,105000011,2016,23,0.327875434,0.202869678
LU01,105000011,2017,30,0.443948676,0.247150052
LU01,105000012,2007,25,0.312364699,0.205119937
LU01,105000012,2008,26,0.331525771,0.211964331
LU01,105000012,2009,29,0.487501547,0.335020648
LU01,105000012,2011,37,0.458752856,0.263800413
LU01,105000012,2012,33,0.548671513,0.283754526
LU01,105000012,2013,26,0.409073957,0.197196806
LU01,105000012,2014,27,0.354041582,0.21636755
LU01,105000012,2015,33,0.514335017,0.236854849
LU01,105000012,2016,32,0.410595661,0.280557518
LU01,105000012,2017,30,0.517684207,0.314019731
LU01,105000013,2007,17,0.318882037,0.230868256
LU01,105000013,2008,20,0.300506043,0.20093169
LU01,105000013,2009,15,0.278211849,0.174263724
LU01,105000013,2011,25,0.322125581,0.225594048
LU01,105000013,2012,24,0.309235445,0.210838328
LU01,105000013,2013,17,0.224561676,0.15595214
LU01,105000013,2014,20,0.296843967,0.183044419
LU01,105000013,2015,22,0.412942792,0.246577178
LU01,105000013,2016,17,0.26118261,0.207849895
LU01,105000013,2017,24,0.35796194,0.227494205
LU01,105000014,2007,17,0.397030536,0.168403755
LU01,105000014,2008,21,0.434179944,0.331944771
LU01,105000014,2009,12,0.190982673,0.05162256
LU01,105000014,2011,22,0.380377859,0.2243696
LU01,105000014,2012,22,0.368122321,0.405633079
LU01,105000014,2013,24,0.423478717,0.315149111
LU01,105000014,2014,24,0.457328709,0.287651273
LU01,105000014,2015,21,0.31683782,0.218404089
LU01,105000014,2016,30,0.394038829,0.265045985
LU01,105000014,2017,33,0.505913017,0.337101503
LU01,105000015,2007,38,0.484634676,0.26698971
LU01,105000015,2008,34,0.458750104,0.338676919
LU01,105000015,2009,37,0.51202478,0.35185952
LU01,105000015,2011,49,0.561960388,0.338279336
LU01,105000015,2012,45,0.552026042,0.32981316
LU01,105000015,2013,47,0.561966411,0.333665753
LU01,105000015,2014,49,0.676324485,0.545957814
LU01,105000015,2015,42,0.585700174,0.348112027
LU01,105000015,2016,41,0.531587562,0.284188386
LU01,105000015,2017,37,0.467681719,0.238861446
LU01,105000016,2007,41,0.516138421,0.329436473
LU01,105000016,2008,30,0.448558296,0.342394231
LU01,105000016,2009,39,0.51308725,0.300184881
LU01,105000016,2011,52,0.579552041,0.459849605
LU01,105000016,2012,38,0.419554761,0.232252737
LU01,105000016,2013,46,0.553821677,0.35903671
LU01,105000016,2014,36,0.50491992,0.295912711
LU01,105000016,2015,39,0.593637418,0.350505749
LU01,105000016,2016,38,0.533804475,0.377339859
LU01,105000016,2017,38,0.495626825,0.308309313
LU01,105000017,2007,29,0.368727995,0.203810701
LU01,105000017,2008,33,0.389977224,0.30338951
LU01,105000017,2009,36,0.455776565,0.360612565
LU01,105000017,2011,45,0.473306207,0.269934623
LU01,105000017,2012,39,0.451421613,0.294784426
LU01,105000017,2013,38,0.475036028,0.268595425
LU01,105000017,2014,43,0.545936016,0.320311436
LU01,105000017,2015,35,0.501707786,0.269004609
LU01,105000017,2016,41,0.55691288,0.370966116
LU01,105000017,2017,47,0.492887473,0.377369374
LU01,105000018,2007,34,0.454920828,0.241489487
LU01,105000018,2008,31,0.397602231,0.233486823
LU01,105000018,2009,37,0.422292585,0.23767003
LU01,105000018,2011,37,0.46114402,0.376060091
LU01,105000018,2012,41,0.519573558,0.348235182
LU01,105000018,2013,41,0.444370255,0.304968665
LU01,105000018,2014,44,0.611732415,0.395705572
LU01,105000018,2015,39,0.531148054,0.36388532
LU01,105000018,2016,37,0.433425607,0.250402746
LU01,105000018,2017,47,0.560576583,0.427753947
LU01,105000019,2007,37,0.512482202,0.362638665
LU01,105000019,2008,36,0.512962403,0.314194724
LU01,105000019,2009,41,0.49686237,0.311484418
LU01,105000019,2011,38,0.5742866,0.336863682
LU01,105000019,2012,32,0.483723898,0.293532313
LU01,105000019,2013,39,0.562817736,0.356272985
LU01,105000019,2014,35,0.575222448,0.2752288
LU01,105000019,2015,38,0.59063501,0.313144409
LU01,105000019,2016,36,0.570791223,0.296714073
LU01,105000019,2017,46,0.632346667,0.306258538
LU01,105000020,2007,19,0.293216111,0.158673059
LU01,105000020,2008,22,0.397510099,0.176143381
LU01,105000020,2009,25,0.389189526,0.256032
LU01,105000020,2011,33,0.441343083,0.288740517
LU01,105000020,2012,23,0.469023051,0.242848635
LU01,105000020,2013,27,0.535904435,0.193286595
LU01,105000020,2014,25,0.480262162,0.220848575
LU01,105000020,2015,23,0.433184058,0.157488898
LU01,105000020,2016,26,0.413868013,0.256105672
LU01,105000020,2017,32,0.582825317,0.278088189
NE01,117000006,2008,18,0.270788667,0.233406932
NE01,117000006,2009,27,0.389981117,0.312145346
NE01,117000006,2010,14,0.18850245,0.187000772
NE01,117000006,2011,13,0.125628956,0.188644532
NE01,117000006,2012,12,0.086373247,0.195515696
NE01,117000006,2013,17,0.201715167,0.229218649
NE01,117000006,2014,46,0.584042492,0.618814061
NE01,117000006,2015,39,0.569503516,0.514350423
NE01,117000006,2016,51,0.579907655,0.566956238
NE01,117000006,2017,57,0.781909763,0.650274218
NE01,117000006,2018,46,0.600967277,0.660915223
NE01,117000006,2019,31,0.495402426,0.340481707
NE01,117000007,2008,44,0.624439992,0.370733018
NE01,117000007,2009,48,0.62881489,0.369198966
NE01,117000007,2010,38,0.475133853,0.254342758
NE01,117000007,2011,45,0.487936635,0.377947419
NE01,117000007,2012,39,0.633881109,0.245007708
NE01,117000007,2013,47,0.640864265,0.527857686
NE01,117000007,2014,48,0.608888069,0.469430724
NE01,117000007,2015,48,0.646927789,0.417649922
NE01,117000007,2016,56,0.721432402,0.425414645
NE01,117000007,2017,51,0.667993542,0.437258318
NE01,117000007,2018,52,0.528975984,0.507875094
NE01,117000007,2019,50,0.660160731,0.409828615
NE01,117000009,2008,30,0.479912733,0.283884199
NE01,117000009,2009,43,0.528122476,0.3878906
NE01,117000009,2010,35,0.437958716,0.310562897
NE01,117000009,2011,43,0.562088384,0.366310056
NE01,117000009,2012,32,0.49858821,0.269963046
NE01,117000009,2013,37,0.5446369,0.296356176
NE01,117000009,2014,43,0.517956973,0.340289245
NE01,117000009,2015,39,0.568342836,0.259879814
NE01,117000009,2016,33,0.456277819,0.349872407
NE01,117000009,2017,40,0.547675613,0.400080562
NE01,117000009,2018,42,0.608119357,0.424518478
NE01,117000009,2019,39,0.53947966,0.421096823
NE01,117000010,2008,37,0.528538843,0.356569408
NE01,117000010,2009,26,0.333823918,0.252138602
NE01,117000010,2010,41,0.519376898,0.501989147
NE01,117000010,2011,34,0.496937722,0.296862186
NE01,117000010,2012,43,0.566721993,0.42460478
NE01,117000010,2013,48,0.64000029,0.501244069
NE01,117000010,2014,45,0.620944122,0.412930285
NE01,117000010,2015,42,0.649840149,0.415580295
NE01,117000010,2016,48,0.609417511,0.501902291
NE01,117000010,2017,49,0.678611532,0.499019689
NE01,117000010,2018,54,0.712365197,0.443655059
NE01,117000010,2019,35,0.595025484,0.447403448
NE01,117000012,2008,50,0.604837009,0.348821801
NE01,117000012,2009,53,0.56428526,0.436371598
NE01,117000012,2010,40,0.457560177,0.309802083
NE01,117000012,2011,38,0.380240392,0.292726351
NE01,117000012,2012,52,0.611123053,0.511399148
NE01,117000012,2013,51,0.573788503,0.474766845
NE01,117000012,2014,60,0.68021936,0.553576353
NE01,117000012,2015,45,0.666694899,0.359675234
NE01,117000012,2016,35,0.4634432,0.415330083
NE01,117000012,2017,57,0.705032041,0.519388813
NE01,117000012,2018,51,0.634475868,0.35103155
NE01,117000012,2019,57,0.635349503,0.459246074
NE01,117000018,2008,32,0.523334081,0.31198969
NE01,117000018,2009,50,0.606804402,0.383709509
NE01,117000018,2010,54,0.615313796,0.352469405
NE01,117000018,2011,59,0.613598052,0.402479006
NE01,117000018,2012,47,0.510409376,0.401012167
NE01,117000018,2013,65,0.663136396,0.541265962
NE01,117000018,2014,43,0.637420172,0.406439933
NE01,117000018,2015,61,0.722396379,0.439357166
NE01,117000018,2016,57,0.700001531,0.456363003
NE01,117000018,2017,50,0.689306975,0.307471629
NE01,117000018,2018,52,0.619771591,0.352498937
NE01,117000018,2019,54,0.681309783,0.347181437
SP01,103000669,1997,10,0.134317954,0.182377009
SP01,103000669,1998,12,0.306168955,0.149573848
SP01,103000669,1999,21,0.577008595,0.297323735
SP01,103000669,2000,26,0.517859338,0.352234325
SP01,103000669,2001,26,0.743455107,0.511525073
SP01,103000669,2002,17,0.489550295,0.227972198
SP01,103000669,2003,27,0.536776219,0.392065669
SP01,103000669,2004,23,0.562029532,0.349459741
SP01,103000669,2005,33,0.620153654,0.388750231
SP01,103000669,2006,24,0.535955813,0.341202694
SP01,103000669,2007,13,0.188658246,0.064956679
SP01,103000669,2008,24,0.52644149,0.399179127
SP01,103000669,2009,28,0.644634421,0.472622532
SP01,103000669,2010,21,0.44752239,0.212979728
SP01,103000669,2011,21,0.517326858,0.221312621
SP01,103000669,2012,16,0.571492707,0.187714496
SP01,103000669,2013,23,0.655612743,0.324018647
SP01,103000669,2014,20,0.455262131,0.282442493
SP01,103000669,2015,25,0.712382411,0.329398625
SP01,103000669,2016,29,0.690605152,0.396370403
SP01,103000704,1997,16,0.467536832,0.315830759
SP01,103000704,1998,21,0.331087349,0.540745789
SP01,103000704,1999,18,0.508984041,0.32560147
SP01,103000704,2000,22,0.490680288,0.348002913
SP01,103000704,2001,18,0.399029883,0.254808293
SP01,103000704,2002,19,0.426025499,0.32315505
SP01,103000704,2003,23,0.592584317,0.295669098
SP01,103000704,2004,23,0.411073078,0.341534115
SP01,103000704,2005,26,0.622075601,0.316109555
SP01,103000704,2006,25,0.648826506,0.26818352
SP01,103000704,2007,19,0.444149093,0.150571089
SP01,103000704,2008,21,0.395306742,0.307972644
SP01,103000704,2009,21,0.482458249,0.276540656
SP01,103000704,2010,23,0.528443223,0.306982549
SP01,103000704,2011,24,0.57129881,0.354048443
SP01,103000704,2012,24,0.530513826,0.342504187
SP01,103000704,2013,21,0.299711539,0.305436503
SP01,103000704,2014,30,0.572124532,0.342590557
SP01,103000704,2015,29,0.520136962,0.392455036
SP01,103000704,2016,26,0.517305169,0.423162038
SP01,103000705,1997,15,0.412105903,0.238324607
SP01,103000705,1998,16,0.330135506,0.454573323
SP01,103000705,1999,25,0.543670736,0.42061557
SP01,103000705,2000,25,0.568971968,0.32954164
SP01,103000705,2001,26,0.546135244,0.356571795
SP01,103000705,2002,16,0.418089254,0.262632234
SP01,103000705,2003,25,0.591781463,0.342477846
SP01,103000705,2004,25,0.631489721,0.326002365
SP01,103000705,2005,30,0.65296853,0.383650953
SP01,103000705,2006,24,0.552627637,0.295100099
SP01,103000705,2007,13,0.334432529,0.244530783
SP01,103000705,2008,23,0.427446432,0.284848638
SP01,103000705,2009,26,0.622716989,0.364304955
SP01,103000705,2010,23,0.594932639,0.295176476
SP01,103000705,2011,21,0.34172843,0.28305894
SP01,103000705,2012,19,0.422861358,0.229546992
SP01,103000705,2013,19,0.377280366,0.313393784
SP01,103000705,2014,26,0.549025181,0.395878124
SP01,103000705,2015,27,0.546054927,0.356005208
SP01,103000705,2016,27,0.617928016,0.443301736
SP01,103000706,1997,19,0.525178577,0.375489673
SP01,103000706,1998,21,0.479494206,0.481643349
SP01,103000706,1999,25,0.604695859,0.312360566
SP01,103000706,2000,18,0.363622295,0.280652392
SP01,103000706,2001,23,0.634523989,0.289679322
SP01,103000706,2002,15,0.205681329,0.212774488
SP01,103000706,2003,23,0.614026767,0.31383451
SP01,103000706,2004,23,0.624851611,0.294663263
SP01,103000706,2005,28,0.658466894,0.389837321
SP01,103000706,2006,24,0.547483421,0.360141145
SP01,103000706,2007,14,0.145356499,0.125973517
SP01,103000706,2008,19,0.508577172,0.307777459
SP01,103000706,2009,20,0.511540268,0.282314041
SP01,103000706,2010,19,0.44081125,0.241974367
SP01,103000706,2011,18,0.28978294,0.189003114
SP01,103000706,2012,22,0.43293222,0.313861115
SP01,103000706,2013,23,0.418074009,0.322766309
SP01,103000706,2014,19,0.470813668,0.32669401
SP01,103000706,2015,24,0.572502119,0.349839407
SP01,103000706,2016,26,0.545115133,0.363380369
SP01,103000707,1997,15,0.28966339,0.17601147
SP01,103000707,1998,16,0.429131954,0.455177136
SP01,103000707,1999,18,0.536550481,0.232900807
SP01,103000707,2000,17,0.392896945,0.22002528
SP01,103000707,2001,19,0.317331471,0.238738599
SP01,103000707,2002,17,0.371132289,0.189418881
SP01,103000707,2003,26,0.593381334,0.565276182
SP01,103000707,2004,22,0.486378653,0.286376201
SP01,103000707,2005,25,0.634835086,0.339716272
SP01,103000707,2006,19,0.450980652,0.308855115
SP01,103000707,2007,18,0.418364027,0.205713279
SP01,103000707,2008,19,0.508807471,0.291191712
SP01,103000707,2009,15,0.252216429,0.207613827
SP01,103000707,2010,24,0.61695763,0.345523848
SP01,103000707,2011,19,0.412392766,0.261502066
SP01,103000707,2012,22,0.572727357,0.292810812
SP01,103000707,2013,24,0.580552391,0.303924131
SP01,103000707,2014,21,0.388694801,0.207959674
SP01,103000707,2015,29,0.598699368,0.342900944
SP01,103000707,2016,21,0.461106817,0.286518084
SP01,103000708,1997,14,0.283885882,0.14914962
SP01,103000708,1998,10,0.150616464,0.033938892
SP01,103000708,1999,9,0.314668206,0.075820576
SP01,103000708,2000,13,0.289009866,0.105007779
SP01,103000708,2001,10,0.319957431,0.118600066
SP01,103000708,2002,14,0.341223533,0.233040122
SP01,103000708,2003,10,0.239977672,0.10410319
SP01,103000708,2004,8,0.236179577,0.074306416
SP01,103000708,2005,18,0.486346937,0.193525795
SP01,103000708,2006,11,0.260828217,0.061389082
SP01,103000708,2007,17,0.505568588,0.264271238
SP01,103000708,2008,14,0.316939708,0.149038705
SP01,103000708,2009,14,0.33623434,0.150851248
SP01,103000708,2010,17,0.463045044,0.213767242
SP01,103000708,2011,25,0.618874114,0.377411879
SP01,103000708,2012,14,0.332154418,0.149779031
SP01,103000708,2013,25,0.600990941,0.306055638
SP01,103000708,2014,23,0.602261062,0.344930247
SP01,103000708,2015,20,0.542399305,0.314892482
SP01,103000708,2016,22,0.486848196,0.255481359
SP02,103000527,2007,20,0.670598114,0.411010397
SP02,103000527,2008,23,0.773466267,0.5348703
SP02,103000527,2009,21,0.689250662,0.513537635
SP02,103000527,2010,24,0.691731938,0.434206209
SP02,103000527,2011,9,0.305870089,0.264345931
SP02,103000527,2012,17,0.672437342,0.391450121
SP02,103000527,2013,19,0.688523421,0.337539789
SP02,103000527,2014,15,0.661122277,0.32813797
SP02,103000527,2015,18,0.642767904,0.319655796
SP02,103000527,2016,26,0.732306405,0.489101955
SP02,103000527,2017,19,0.673973366,0.354091523
SP02,103000527,2018,18,0.680365099,0.344264331
SP02,103000527,2019,21,0.672437342,0.414946321
SP02,103000545,2007,3,NA,NA
SP02,103000545,2008,4,0.087126971,0.171285696
SP02,103000545,2009,3,NA,NA
SP02,103000545,2010,4,0.215491881,0.153944127
SP02,103000545,2011,4,0.024136373,0.1262006
SP02,103000545,2012,3,NA,NA
SP02,103000545,2013,6,0.432736567,0.161222334
SP02,103000545,2014,7,0.238813531,0.193884519
SP02,103000545,2015,14,0.617238279,0.294801895
SP02,103000545,2016,11,0.462898886,0.25450357
SP02,103000545,2017,9,0.582179053,0.175367127
SP02,103000545,2018,14,0.617238279,0.267707177
SP02,103000545,2019,13,0.537809453,0.256649819
SP02,103000585,2007,16,0.505241085,0.440571317
SP02,103000585,2008,9,0.465857875,0.413751587
SP02,103000585,2009,29,0.683771964,0.541527891
SP02,103000585,2010,19,0.527378582,0.468107203
SP02,103000585,2011,29,0.683122681,0.603709768
SP02,103000585,2012,30,0.673888646,0.660798898
SP02,103000585,2013,29,0.723600199,0.624732182
SP02,103000585,2014,30,0.679248857,0.627086349
SP02,103000585,2015,33,0.667685885,0.753607471
SP02,103000585,2016,26,0.566419971,0.553947356
SP02,103000585,2017,24,0.61404708,0.414258879
SP02,103000585,2018,34,0.724219059,0.523770125
SP02,103000585,2019,26,0.541888917,0.439449399
SP02,103000587,2007,8,0.488458906,0.136524123
SP02,103000587,2008,13,0.540072181,0.250127626
SP02,103000587,2009,10,0.347847544,0.170832706
SP02,103000587,2010,13,0.578294854,0.347588281
SP02,103000587,2011,12,0.428302566,0.311038231
SP02,103000587,2012,18,0.657528092,0.366020363
SP02,103000587,2013,18,0.753285456,0.377364152
SP02,103000587,2014,7,0.259870797,0.139163584
SP02,103000587,2015,14,0.563220069,0.435314471
SP02,103000587,2016,13,0.629655269,0.349503399
SP02,103000587,2017,21,0.73000966,0.411256187
SP02,103000587,2018,21,0.764500035,0.492484274
SP02,103000587,2019,18,0.640153653,0.264859725
SP02,103000598,2007,25,0.70123699,0.450548331
SP02,103000598,2008,36,0.865062395,0.557429534
SP02,103000598,2009,27,0.790080186,0.495811173
SP02,103000598,2010,23,0.686385935,0.497242305
SP02,103000598,2011,22,0.737512771,0.396976857
SP02,103000598,2012,28,0.823160746,0.469566079
SP02,103000598,2013,29,0.737734467,0.539837752
SP02,103000598,2014,20,0.813466566,0.371266257
SP02,103000598,2015,28,0.790352675,0.427329862
SP02,103000598,2016,31,0.823160746,0.574423255
SP02,103000598,2017,28,0.72273404,0.478266818
SP02,103000598,2018,32,0.874840874,0.57154747
SP02,103000598,2019,27,0.680898728,0.482830736
SP02,103000610,2007,6,0.093915645,0.217758059
SP02,103000610,2008,5,0.216100703,0.328418415
SP02,103000610,2009,5,0.248800214,0.200753
SP02,103000610,2010,2,NA,NA
SP02,103000610,2011,3,NA,NA
SP02,103000610,2012,19,0.732306405,0.347996584
SP02,103000610,2013,21,0.71732035,0.4455574
SP02,103000610,2014,19,0.546466103,0.345464116
SP02,103000610,2015,24,0.699946867,0.477022384
SP02,103000610,2016,22,0.699946867,0.371600953
SP02,103000610,2017,19,0.76766861,0.341337661
SP02,103000610,2018,24,0.756024417,0.458503266
SP02,103000610,2019,22,0.660850435,0.396839055
SP02,103000616,2007,12,0.54051824,0.273686395
SP02,103000616,2008,8,0.299264208,0.244357672
SP02,103000616,2009,10,0.561771121,0.197394889
SP02,103000616,2010,15,0.572340197,0.261481066
SP02,103000616,2011,13,0.486443675,0.259972519
SP02,103000616,2012,23,0.726760585,0.413533205
SP02,103000616,2013,17,0.631745169,0.345605881
SP02,103000616,2014,22,0.785569145,0.460900535
